   0.0000000e+00   5.0671186e+01   1.2292485e+00  -5.6523548e+02   2.3905973e+01
   5.0125000e-04   5.0387205e+01   1.2346307e+00  -5.6787224e+02   2.2566168e+01
   1.0025000e-03   5.0086423e+01   1.2403244e+00  -5.7099711e+02   2.0920375e+01
   1.5037500e-03   4.9812682e+01   1.2376875e+00  -5.7491323e+02   1.9342180e+01
   2.0050000e-03   4.9536426e+01   1.2478314e+00  -5.7956912e+02   1.8116194e+01
   2.5062500e-03   4.9247619e+01   1.2588460e+00  -5.8508730e+02   1.7529281e+01
   3.0075000e-03   4.8944034e+01   1.2396919e+00  -5.9094982e+02   1.7402309e+01
   3.5087500e-03   4.8629224e+01   1.2227988e+00  -5.9677269e+02   1.7602530e+01
   4.0100000e-03   4.8336682e+01   1.2230615e+00  -6.0284776e+02   1.8389845e+01
   4.5112500e-03   4.8039717e+01   1.2170399e+00  -6.0845893e+02   1.9441213e+01
   5.0125000e-03   4.7730161e+01   1.2240025e+00  -6.1358316e+02   2.0309622e+01
   5.5137500e-03   4.7419789e+01   1.2390788e+00  -6.1895638e+02   2.1098702e+01
   6.0150000e-03   4.7096413e+01   1.2464856e+00  -6.2414935e+02   2.1473636e+01
   6.5162500e-03   4.6785603e+01   1.2359775e+00  -6.2876243e+02   2.1301118e+01
   7.0175000e-03   4.6483163e+01   1.2204253e+00  -6.3337984e+02   2.1795500e+01
   7.5187500e-03   4.6160434e+01   1.2207615e+00  -6.3856055e+02   2.3125785e+01
   8.0200000e-03   4.5832252e+01   1.2276464e+00  -6.4360280e+02   2.4513252e+01
   8.5212500e-03   4.5510221e+01   1.2233493e+00  -6.4814638e+02   2.6012624e+01
   9.0225000e-03   4.5172918e+01   1.2301942e+00  -6.5229023e+02   2.7039796e+01
   9.5237500e-03   4.4838825e+01   1.2551828e+00  -6.5627064e+02   2.6993172e+01
   1.0025000e-02   4.4537079e+01   1.2550585e+00  -6.6027107e+02   2.5986215e+01
   1.0526250e-02   4.4211451e+01   1.2589073e+00  -6.6423220e+02   2.4686338e+01
   1.1027500e-02   4.3838722e+01   1.2603346e+00  -6.6822382e+02   2.2859929e+01
   1.1528750e-02   4.3506004e+01   1.2571628e+00  -6.7197165e+02   2.0737822e+01
   1.2030000e-02   4.3184210e+01   1.2645419e+00  -6.7593454e+02   1.9227230e+01
   1.2531250e-02   4.2853701e+01   1.2766203e+00  -6.8054079e+02   1.8549128e+01
   1.3032500e-02   4.2513144e+01   1.2672064e+00  -6.8538017e+02   1.8570814e+01
   1.3533750e-02   4.2152460e+01   1.2470379e+00  -6.9065148e+02   1.9842895e+01
   1.4035000e-02   4.1806860e+01   1.2579840e+00  -6.9656162e+02   2.2575824e+01
   1.4536250e-02   4.1455637e+01   1.2601246e+00  -7.0201714e+02   2.4674161e+01
   1.5037500e-02   4.1106757e+01   1.2718821e+00  -7.0685307e+02   2.6692048e+01
   1.5538750e-02   4.0752581e+01   1.2957021e+00  -7.1202346e+02   2.9360134e+01
   1.6040000e-02   4.0383779e+01   1.2900157e+00  -7.1714418e+02   3.0646082e+01
   1.6541250e-02   4.0026207e+01   1.2913656e+00  -7.2170886e+02   3.0219588e+01
   1.7042500e-02   3.9667445e+01   1.3176102e+00  -7.2588216e+02   2.9007977e+01
   1.7543750e-02   3.9290997e+01   1.3268048e+00  -7.2972666e+02   2.6846149e+01
   1.8045000e-02   3.8926840e+01   1.2969328e+00  -7.3383742e+02   2.4670632e+01
   1.8546250e-02   3.8570028e+01   1.2843037e+00  -7.3813473e+02   2.3537565e+01
   1.9047500e-02   3.8201731e+01   1.3090182e+00  -7.4217838e+02   2.3503377e+01
   1.9548750e-02   3.7812513e+01   1.3060816e+00  -7.4652186e+02   2.4795064e+01
   2.0050000e-02   3.7437164e+01   1.2861962e+00  -7.5082867e+02   2.6835139e+01
   2.0551250e-02   3.7064904e+01   1.3033002e+00  -7.5503747e+02   2.8902632e+01
   2.1052500e-02   3.6691946e+01   1.3282024e+00  -7.5957756e+02   3.0257007e+01
   2.1553750e-02   3.6307675e+01   1.3495321e+00  -7.6438937e+02   3.0967546e+01
   2.2055000e-02   3.5910945e+01   1.3481821e+00  -7.6958560e+02   3.1298762e+01
   2.2556250e-02   3.5544992e+01   1.3408754e+00  -7.7520405e+02   3.1224530e+01
   2.3057500e-02   3.5144747e+01   1.3473938e+00  -7.8111367e+02   3.1031515e+01
   2.3558750e-02   3.4744978e+01   1.3624391e+00  -7.8686637e+02   3.1001695e+01
   2.4060000e-02   3.4366079e+01   1.3834585e+00  -7.9262716e+02   3.1276504e+01
   2.4561250e-02   3.3957499e+01   1.3899854e+00  -7.9802393e+02   3.0984072e+01
   2.5062500e-02   3.3540303e+01   1.3912432e+00  -8.0286916e+02   3.0125122e+01
   2.5563750e-02   3.3140957e+01   1.3821398e+00  -8.0689415e+02   2.8991693e+01
   2.6065000e-02   3.2738750e+01   1.4095025e+00  -8.1046009e+02   2.7785312e+01
   2.6566250e-02   3.2327376e+01   1.4205872e+00  -8.1427113e+02   2.6374841e+01
   2.7067500e-02   3.1929191e+01   1.3982851e+00  -8.1790527e+02   2.5134706e+01
   2.7568750e-02   3.1526937e+01   1.4058912e+00  -8.2213061e+02   2.4901011e+01
   2.8070000e-02   3.1108908e+01   1.4022592e+00  -8.2702285e+02   2.5532191e+01
   2.8571250e-02   3.0679321e+01   1.4037816e+00  -8.3158945e+02   2.6425661e+01
   2.9072500e-02   3.0260133e+01   1.4337098e+00  -8.3588403e+02   2.6884242e+01
   2.9573750e-02   2.9842293e+01   1.4505857e+00  -8.4057488e+02   2.7365647e+01
   3.0075000e-02   2.9426933e+01   1.4456294e+00  -8.4550891e+02   2.7002944e+01
   3.0576250e-02   2.9012769e+01   1.4697478e+00  -8.5069492e+02   2.5768190e+01
   3.1077500e-02   2.8582832e+01   1.4736200e+00  -8.5624814e+02   2.5131422e+01
   3.1578750e-02   2.8136126e+01   1.4689816e+00  -8.6183912e+02   2.4618364e+01
   3.2080000e-02   2.7700042e+01   1.4735198e+00  -8.6699420e+02   2.3841529e+01
   3.2581250e-02   2.7279176e+01   1.4628911e+00  -8.7124370e+02   2.3301658e+01
   3.3082500e-02   2.6835096e+01   1.4912171e+00  -8.7481242e+02   2.2722694e+01
   3.3583750e-02   2.6384425e+01   1.5281084e+00  -8.7775665e+02   2.1719233e+01
   3.4085000e-02   2.5941440e+01   1.5012674e+00  -8.7965350e+02   2.0228259e+01
   3.4586250e-02   2.5505949e+01   1.4949098e+00  -8.8101841e+02   1.8227614e+01
   3.5087500e-02   2.5063427e+01   1.5222165e+00  -8.8237546e+02   1.6174394e+01
   3.5588750e-02   2.4622512e+01   1.5057524e+00  -8.8474428e+02   1.4413787e+01
   3.6090000e-02   2.4196762e+01   1.5036683e+00  -8.8840538e+02   1.3852914e+01
   3.6591250e-02   2.3755210e+01   1.5264455e+00  -8.9323384e+02   1.4771551e+01
   3.7092500e-02   2.3285921e+01   1.5271002e+00  -8.9961063e+02   1.5725109e+01
   3.7593750e-02   2.2843362e+01   1.5165616e+00  -9.0696246e+02   1.6879389e+01
   3.8095000e-02   2.2399058e+01   1.5345337e+00  -9.1536642e+02   1.8270433e+01
   3.8596250e-02   2.1940342e+01   1.5845342e+00  -9.2478926e+02   1.8783731e+01
   3.9097500e-02   2.1448916e+01   1.5552501e+00  -9.3532256e+02   1.8718208e+01
   3.9598750e-02   2.0974347e+01   1.5403186e+00  -9.4659413e+02   2.0940884e+01
   4.0100000e-02   2.0524286e+01   1.5772462e+00  -9.5793550e+02   2.7666874e+01
   4.0601250e-02   2.0029714e+01   1.5575443e+00  -9.6953163e+02   3.8382260e+01
