   0.0000000e+00  -2.7626533e-02  -1.1051226e+03
  -1.1111111e-05  -1.5347998e-02  -1.1050136e+03
  -2.2222222e-05  -3.0706745e-03  -1.1049046e+03
  -3.3333333e-05   9.2054380e-03  -1.1047956e+03
  -4.4444444e-05   2.1480339e-02  -1.1046866e+03
  -5.5555556e-05   3.3754030e-02  -1.1045776e+03
  -6.6666667e-05   4.6026509e-02  -1.1044686e+03
  -7.7777778e-05   5.8297777e-02  -1.1043596e+03
  -8.8888889e-05   7.0567834e-02  -1.1042506e+03
  -1.0000000e-04   8.2836680e-02  -1.1041416e+03
  -1.1111111e-04   9.5104314e-02  -1.1040326e+03
  -1.2222222e-04   1.0737074e-01  -1.1039236e+03
  -1.3333333e-04   1.1963595e-01  -1.1038146e+03
  -1.4444444e-04   1.3189995e-01  -1.1037056e+03
  -1.5555556e-04   1.4416274e-01  -1.1035966e+03
  -1.6666667e-04   1.5642432e-01  -1.1034876e+03
  -1.7777778e-04   1.6868469e-01  -1.1033786e+03
  -1.8888889e-04   1.8094385e-01  -1.1032696e+03
  -2.0000000e-04   1.9320179e-01  -1.1031606e+03
  -2.1111111e-04   2.0545853e-01  -1.1030516e+03
  -2.2222222e-04   2.1771405e-01  -1.1029426e+03
  -2.3333333e-04   2.2996836e-01  -1.1028336e+03
  -2.4444444e-04   2.4222146e-01  -1.1027246e+03
  -2.5555556e-04   2.5447335e-01  -1.1026156e+03
  -2.6666667e-04   2.6672403e-01  -1.1025066e+03
  -2.7777778e-04   2.7897350e-01  -1.1023976e+03
  -2.8888889e-04   2.9122176e-01  -1.1022886e+03
  -3.0000000e-04   3.0346880e-01  -1.1021796e+03
  -3.1111111e-04   3.1571464e-01  -1.1020706e+03
  -3.2222222e-04   3.2795926e-01  -1.1019616e+03
  -3.3333333e-04   3.4020268e-01  -1.1018526e+03
  -3.4444444e-04   3.5244488e-01  -1.1017436e+03
  -3.5555556e-04   3.6468587e-01  -1.1016346e+03
  -3.6666667e-04   3.7692565e-01  -1.1015256e+03
  -3.7777778e-04   3.8916421e-01  -1.1014166e+03
  -3.8888889e-04   4.0140157e-01  -1.1013076e+03
  -4.0000000e-04   4.1363772e-01  -1.1011986e+03
  -4.1111111e-04   4.2587265e-01  -1.1010896e+03
