   0.0000000e+00   1.4269925e-02  -5.0768711e-02   1.7763781e+00  -4.3857178e+00
   5.0051020e-04   2.2953240e-02  -6.5642016e-02   1.6460334e+00  -4.2482334e+00
   1.0010204e-03   4.0484288e-02  -7.5720788e-02   1.5589497e+00  -4.1092878e+00
   1.5015306e-03   4.4605935e-02  -7.1940605e-02   1.4422953e+00  -4.1075816e+00
   2.0020408e-03   8.6433943e-02  -1.4433171e-01   1.3885009e+00  -3.9903703e+00
   2.5025510e-03   7.7437172e-02  -1.2934727e-01   1.5101174e+00  -3.5981630e+00
   3.0030612e-03   4.1099371e-02  -7.0809405e-02   1.6193883e+00  -3.1384077e+00
   3.5035714e-03   1.6268353e-02  -2.5201740e-02   1.7130792e+00  -2.8400433e+00
   4.0040816e-03  -1.2626944e-03  -2.1127581e-02   1.7467562e+00  -2.7308252e+00
   4.5045918e-03   1.6071408e-02  -2.5425455e-02   1.8587399e+00  -2.3911536e+00
   5.0051020e-03   4.0519773e-02  -5.7317883e-02   1.9129778e+00  -2.1948224e+00
   5.5056122e-03   4.7663607e-02  -6.3897355e-02   1.9951030e+00  -2.0278545e+00
   6.0061224e-03   1.0257100e-02  -7.9423141e-03   2.2090862e+00  -1.7465750e+00
   6.5066327e-03  -5.6658604e-03  -2.8494978e-02   2.3693856e+00  -1.6210429e+00
   7.0071429e-03   2.7310867e-02  -4.0946425e-02   2.4769406e+00  -1.5666191e+00
   7.5076531e-03   2.2274875e-02  -4.0316596e-02   2.6120157e+00  -1.4904540e+00
   8.0081633e-03   3.7349139e-02  -4.6776828e-02   2.7831262e+00  -1.5130004e+00
   8.5086735e-03   5.5704634e-02  -7.3160029e-02   2.9679944e+00  -1.5935020e+00
   9.0091837e-03   4.2092375e-02  -5.6575384e-02   3.1811636e+00  -1.7250836e+00
   9.5096939e-03   3.6602168e-02  -5.6116257e-02   3.2657089e+00  -1.6681169e+00
   1.0010204e-02   5.3722766e-02  -1.1214098e-01   3.2547932e+00  -1.6524676e+00
   1.0510714e-02   6.5693227e-02  -1.1336721e-01   3.3391321e+00  -1.7657273e+00
   1.1011224e-02   2.2124061e-02  -5.5647055e-02   3.4865338e+00  -1.8146496e+00
   1.1511735e-02   3.5026609e-02  -5.6149935e-02   3.3822714e+00  -1.6878800e+00
   1.2012245e-02   9.6080100e-02  -1.3112530e-01   3.1497662e+00  -1.5874521e+00
   1.2512755e-02   8.6016396e-02  -1.1347288e-01   3.1467375e+00  -1.5947273e+00
   1.3013265e-02   7.9260538e-02  -9.6843824e-02   3.0337424e+00  -1.4060366e+00
   1.3513776e-02   6.4802539e-02  -6.1176973e-02   2.7083945e+00  -1.1784579e+00
   1.4014286e-02   5.8272014e-02  -4.0912133e-02   2.5422477e+00  -1.1398165e+00
   1.4514796e-02   7.6743429e-02  -6.2478239e-02   2.4663448e+00  -1.1465794e+00
   1.5015306e-02   8.6869824e-02  -9.9770356e-02   2.0489964e+00  -1.0589990e+00
   1.5515816e-02   8.8227738e-02  -8.8202779e-02   1.9613980e+00  -9.9704156e-01
   1.6016327e-02   7.3963727e-02  -3.7266329e-02   1.9968535e+00  -1.0489953e+00
   1.6516837e-02   7.2799801e-02  -4.4346839e-02   1.7772588e+00  -1.0380677e+00
   1.7017347e-02   5.7276053e-02  -4.1443596e-02   1.5665733e+00  -9.7011615e-01
