   0.0000000e+00   7.4527719e+01   7.0143089e-02  -2.5683862e+16   5.1367725e+16
   5.0051020e-04   7.4515887e+01   9.4380348e-02  -1.9087662e+16   3.8175323e+16
   1.0010204e-03   7.4504442e+01   9.7607206e-02  -1.3403699e+16   2.6807398e+16
   1.5015306e-03   7.4492071e+01   9.8374231e-02  -8.8294263e+15   1.7658853e+16
   2.0020408e-03   7.4471348e+01   1.4478958e-01  -5.4161962e+15   1.0832392e+16
   2.5025510e-03   7.4475110e+01   1.4273410e-01  -3.0707662e+15   6.1415324e+15
   3.0030612e-03   7.4506456e+01   9.5281137e-02  -1.5970520e+15   3.1941041e+15
   3.5035714e-03   7.4540043e+01   3.6883848e-02  -7.5652947e+14   1.5130589e+15
   4.0040816e-03   7.4538616e+01   1.7890750e-02   1.1972354e+01   2.5475320e+01
   4.5045918e-03   7.4512301e+01   4.9567007e-02   1.1628765e+01   2.4100938e+01
   5.0051020e-03   7.4528040e+01   3.8963149e-02   1.0128090e+01   2.0398087e+01
   5.5056122e-03   7.4545786e+01   1.4850235e-02   7.4371047e+00   1.4768583e+01
   6.0061224e-03   7.4551225e+01   2.8653654e-02   4.0841498e+00   8.3918434e+00
   6.5066327e-03   7.4552662e+01   1.3218463e-02   1.0825798e-01   1.9807819e+00
   7.0071429e-03   7.4552812e+01   1.6928680e-02  -4.5534676e+00   5.9034942e+00
   7.5076531e-03   7.4546591e+01   1.8247234e-02  -8.4618594e+00   1.1769803e+01
   8.0081633e-03   7.4528638e+01   3.5841613e-02  -1.1129799e+01   1.5916616e+01
   8.5086735e-03   7.4517180e+01   3.3713206e-02  -1.2325528e+01   1.8128097e+01
   9.0091837e-03   7.4492177e+01   6.4918282e-02  -1.2379297e+01   1.9335528e+01
   9.5096939e-03   7.4491286e+01   8.7237292e-02  -1.1556832e+01   1.9628822e+01
   1.0010204e-02   7.4512994e+01   7.0654183e-02  -1.0230852e+01   1.8498170e+01
   1.0510714e-02   7.4502453e+01   6.6711785e-02  -9.2865208e+00   1.6484857e+01
   1.1011224e-02   7.4507525e+01   8.5620357e-02  -8.5368003e+00   1.3808400e+01
