   1.7567900e-01  -2.7626533e-02   0.0000000e+00   0.0000000e+00  -1.1051226e+03   0.0000000e+00   0.0000000e+00
   1.7580400e-01  -1.6584350e-01   0.0000000e+00   0.0000000e+00  -1.1063489e+03   0.0000000e+00   0.0000000e+00
   1.7592900e-01  -3.0421375e-01   0.0000000e+00   0.0000000e+00  -1.1075751e+03   0.0000000e+00   0.0000000e+00
   1.7605400e-01  -4.4273728e-01   0.0000000e+00   0.0000000e+00  -1.1088014e+03   0.0000000e+00   0.0000000e+00
   1.7617900e-01  -5.8141410e-01   0.0000000e+00   0.0000000e+00  -1.1100276e+03   0.0000000e+00   0.0000000e+00
   1.7630400e-01  -7.2024419e-01   0.0000000e+00   0.0000000e+00  -1.1112539e+03   0.0000000e+00   0.0000000e+00
   1.7642900e-01  -8.5922756e-01   0.0000000e+00   0.0000000e+00  -1.1124801e+03   0.0000000e+00   0.0000000e+00
   1.7655400e-01  -9.9836422e-01   0.0000000e+00   0.0000000e+00  -1.1137064e+03   0.0000000e+00   0.0000000e+00
   1.7667900e-01  -1.1376515e+00   1.4598294e-09   9.5000000e-17  -1.1148432e+03   1.4519704e-04   6.5570720e-12
   1.7680400e-01  -1.2770448e+00   1.9767024e-08   3.1188153e-09  -1.1152633e+03   1.1195168e-03   1.5025494e-04
   1.7692900e-01  -1.4164073e+00   1.9599153e-06   1.0832778e-07  -1.1143192e+03   4.0717611e-02   2.1237305e-03
   1.7705400e-01  -1.5555852e+00   1.2293580e-05   7.0530295e-07  -1.1124775e+03   1.2290472e-01   7.6461994e-03
   1.7717900e-01  -1.6945424e+00   2.9597930e-05   2.0203379e-06  -1.1109750e+03   1.3755795e-01   1.3416526e-02
   1.7730400e-01  -1.8333694e+00   4.3346884e-05   4.0265035e-06  -1.1103951e+03   7.6823386e-02   1.8396749e-02
   1.7742900e-01  -1.9721689e+00   4.8849978e-05   6.5414391e-06  -1.1104661e+03   1.4732290e-02   2.1616197e-02
   1.7755400e-01  -2.1109941e+00   4.8172495e-05   9.3844702e-06  -1.1107256e+03  -2.0886079e-02   2.3683273e-02
   1.7767900e-01  -2.2498349e+00   4.4933564e-05   1.2415187e-05  -1.1106301e+03  -2.6255878e-02   2.4868384e-02
   1.7780400e-01  -2.3886227e+00   4.2352531e-05   1.5747198e-05  -1.1098714e+03  -1.5210621e-02   2.9309591e-02
   1.7792900e-01  -2.5272837e+00   4.0271479e-05   1.9888943e-05  -1.1086808e+03  -2.3176117e-02   3.6854600e-02
   1.7805400e-01  -2.6658021e+00   3.5392258e-05   2.4736543e-05  -1.1076964e+03  -5.7490212e-02   3.9288727e-02
   1.7817900e-01  -2.8042325e+00   2.5782685e-05   2.9281316e-05  -1.1072691e+03  -9.4745512e-02   3.1972251e-02
   1.7830400e-01  -2.9426323e+00   1.2536833e-05   3.2527695e-05  -1.1071461e+03  -1.1270625e-01   1.9919519e-02
   1.7842900e-01  -3.0810168e+00  -1.0814330e-06   3.4346469e-05  -1.1069689e+03  -1.0059970e-01   9.4512247e-03
   1.7855400e-01  -3.2193556e+00  -1.1666235e-05   3.4879954e-05  -1.1063467e+03  -6.6205049e-02  -1.1844930e-03
   1.7867900e-01  -3.3575680e+00  -1.7298833e-05   3.3940968e-05  -1.1049048e+03  -2.4388170e-02  -1.4080228e-02
   1.7880400e-01  -3.4955480e+00  -1.8440295e-05   3.1546606e-05  -1.1026910e+03   1.9005399e-03  -2.2319476e-02
   1.7892900e-01  -3.6332372e+00  -1.8014988e-05   2.9024214e-05  -1.1003934e+03   1.0719321e-03  -1.5903117e-02
   1.7905400e-01  -3.7706744e+00  -1.8849142e-05   2.7722481e-05  -1.0987322e+03  -1.5771555e-02  -6.0135421e-03
   1.7917900e-01  -3.9079524e+00  -2.2106625e-05   2.7017956e-05  -1.0978130e+03  -3.6342072e-02  -7.1788705e-03
   1.7930400e-01  -4.0451448e+00  -2.7832628e-05   2.5656029e-05  -1.0972971e+03  -5.4581146e-02  -1.4469082e-02
   1.7942900e-01  -4.1822777e+00  -3.5545133e-05   2.3695104e-05  -1.0968101e+03  -6.8181370e-02  -1.5326436e-02
   1.7955400e-01  -4.3193367e+00  -4.4821626e-05   2.2091402e-05  -1.0960757e+03  -8.0477264e-02  -1.0474799e-02
   1.7967900e-01  -4.4562776e+00  -5.5787666e-05   2.0673896e-05  -1.0948980e+03  -9.5458711e-02  -1.4720235e-02
   1.7980400e-01  -4.5930394e+00  -6.8722609e-05   1.7758276e-05  -1.0932132e+03  -1.1111868e-01  -3.3686943e-02
   1.7992900e-01  -4.7295637e+00  -8.3297527e-05   1.2068577e-05  -1.0911269e+03  -1.2050720e-01  -5.7224500e-02
   1.8005400e-01  -4.8658138e+00  -9.8364092e-05   3.4911990e-06  -1.0888673e+03  -1.1857565e-01  -8.0270823e-02
   1.8017900e-01  -5.0017820e+00  -1.1247736e-04  -8.1747804e-06  -1.0866348e+03  -1.0617163e-01  -1.0726750e-01
   1.8030400e-01  -5.1374738e+00  -1.2495877e-04  -2.3526864e-05  -1.0844293e+03  -9.4991321e-02  -1.3864481e-01
   1.8042900e-01  -5.2728845e+00  -1.3678507e-04  -4.2668343e-05  -1.0821075e+03  -9.6439174e-02  -1.6608363e-01
   1.8055400e-01  -5.4079887e+00  -1.4948553e-04  -6.4589547e-05  -1.0795085e+03  -1.0740137e-01  -1.8336758e-01
   1.8067900e-01  -5.5427488e+00  -1.6357416e-04  -8.8429404e-05  -1.0766150e+03  -1.1729497e-01  -1.9862764e-01
   1.8080400e-01  -5.6771371e+00  -1.7866637e-04  -1.1439702e-04  -1.0735976e+03  -1.2412975e-01  -2.1674861e-01
   1.8092900e-01  -5.8111524e+00  -1.9476063e-04  -1.4225238e-04  -1.0706739e+03  -1.3447037e-01  -2.2638967e-01
   1.8105400e-01  -5.9448136e+00  -2.1258195e-04  -1.7019533e-04  -1.0679341e+03  -1.5139404e-01  -2.1786062e-01
   1.8117900e-01  -6.0781426e+00  -2.3249527e-04  -1.9623581e-04  -1.0653500e+03  -1.6518297e-01  -1.9826911e-01
   1.8130400e-01  -6.2111529e+00  -2.5290445e-04  -2.1995572e-04  -1.0628081e+03  -1.5661881e-01  -1.8295555e-01
   1.8142900e-01  -6.3438392e+00  -2.7038859e-04  -2.4249953e-04  -1.0601406e+03  -1.1880868e-01  -1.7942686e-01
   1.8155400e-01  -6.4761777e+00  -2.8165824e-04  -2.6503974e-04  -1.0572300e+03  -5.8986616e-02  -1.8147866e-01
   1.8167900e-01  -6.6081340e+00  -2.8500897e-04  -2.8809921e-04  -1.0540197e+03   2.9787416e-03  -1.8980886e-01
   1.8180400e-01  -6.7396670e+00  -2.8261759e-04  -3.1367303e-04  -1.0504404e+03   2.4737909e-02  -2.2542482e-01
   1.8192900e-01  -6.8707247e+00  -2.8220840e-04  -3.4606485e-04  -1.0464080e+03  -3.0764452e-02  -2.9782222e-01
   1.8205400e-01  -7.0012509e+00  -2.9252725e-04  -3.8883736e-04  -1.0419568e+03  -1.3661293e-01  -3.8654862e-01
   1.8217900e-01  -7.1312041e+00  -3.1523185e-04  -4.4205735e-04  -1.0372770e+03  -2.1697023e-01  -4.6078295e-01
   1.8230400e-01  -7.2605713e+00  -3.4341196e-04  -5.0292783e-04  -1.0326220e+03  -2.1994690e-01  -5.1026031e-01
   1.8242900e-01  -7.3893685e+00  -3.6686649e-04  -5.6947516e-04  -1.0281732e+03  -1.4586532e-01  -5.5612738e-01
   1.8255400e-01  -7.5176254e+00  -3.7882258e-04  -6.4272170e-04  -1.0239728e+03  -4.7575188e-02  -6.1926902e-01
   1.8267900e-01  -7.6453680e+00  -3.8077955e-04  -7.2512578e-04  -1.0199153e+03   4.3551832e-03  -7.0140214e-01
   1.8280400e-01  -7.7725992e+00  -3.8144447e-04  -8.1812176e-04  -1.0157409e+03  -2.9342535e-02  -7.8413479e-01
   1.8292900e-01  -7.8992869e+00  -3.9120271e-04  -9.1978530e-04  -1.0111884e+03  -1.3373638e-01  -8.3494002e-01
   1.8305400e-01  -8.0253777e+00  -4.1499140e-04  -1.0245913e-03  -1.0062066e+03  -2.4072971e-01  -8.3368248e-01
   1.8317900e-01  -8.1508282e+00  -4.4840876e-04  -1.1266055e-03  -1.0009815e+03  -2.7941430e-01  -7.9570634e-01
   1.8330400e-01  -8.2756229e+00  -4.8098492e-04  -1.2237678e-03  -9.9575020e+02  -2.2944912e-01  -7.6353255e-01
   1.8342900e-01  -8.3997740e+00  -5.0373584e-04  -1.3195710e-03  -9.9070679e+02  -1.3231558e-01  -7.7973583e-01
   1.8355400e-01  -8.5233089e+00  -5.1479414e-04  -1.4217710e-03  -9.8587326e+02  -5.1340212e-02  -8.6722180e-01
   1.8367900e-01  -8.6462414e+00  -5.1889823e-04  -1.5392635e-03  -9.8101593e+02  -2.3977870e-02  -1.0220532e+00
   1.8380400e-01  -8.7685476e+00  -5.2305798e-04  -1.6791467e-03  -9.7580704e+02  -4.8349646e-02  -1.2203814e+00
   1.8392900e-01  -8.8901716e+00  -5.3109235e-04  -1.8447990e-03  -9.7009918e+02  -7.4472951e-02  -1.4291193e+00
   1.8405400e-01  -9.0110567e+00  -5.3891320e-04  -2.0354283e-03  -9.6403078e+02  -3.7800097e-02  -1.6145245e+00
   1.8417900e-01  -9.1311788e+00  -5.3743751e-04  -2.2464128e-03  -9.5794683e+02   7.0148854e-02  -1.7537483e+00
   1.8430400e-01  -9.2505544e+00  -5.2031977e-04  -2.4721785e-03  -9.5211219e+02   2.0228731e-01  -1.8531639e+00
   1.8442900e-01  -9.3692170e+00  -4.8875463e-04  -2.7083918e-03  -9.4650881e+02   2.9054698e-01  -1.9212232e+00
   1.8455400e-01  -9.4871799e+00  -4.5167841e-04  -2.9509611e-03  -9.4086543e+02   2.8691666e-01  -1.9535266e+00
   1.8467900e-01  -9.6044188e+00  -4.2048629e-04  -3.1952334e-03  -9.3488103e+02   2.0360539e-01  -1.9506837e+00
   1.8480400e-01  -9.7208757e+00  -4.0149746e-04  -3.4383263e-03  -9.2832664e+02   1.0314343e-01  -1.9409721e+00
   1.8492900e-01  -9.8364746e+00  -3.9292957e-04  -3.6818559e-03  -9.2117358e+02   4.2456061e-02  -1.9630358e+00
   1.8505400e-01  -9.9511557e+00  -3.8895509e-04  -3.9312868e-03  -9.1370993e+02   2.5521782e-02  -2.0359994e+00
   1.8517900e-01  -1.0064907e+01  -3.8654751e-04  -4.1928259e-03  -9.0634467e+02   8.4317904e-03  -2.1552936e+00
   1.8530400e-01  -1.0177751e+01  -3.8898813e-04  -4.4715809e-03  -8.9917824e+02  -5.7553290e-02  -2.3088677e+00
   1.8542900e-01  -1.0289699e+01  -4.0337963e-04  -4.7707452e-03  -8.9195446e+02  -1.7932257e-01  -2.4796188e+00
   1.8555400e-01  -1.0400723e+01  -4.3442247e-04  -5.0922156e-03  -8.8435849e+02  -3.1493806e-01  -2.6683360e+00
   1.8567900e-01  -1.0510771e+01  -4.8038999e-04  -5.4394321e-03  -8.7636058e+02  -4.1093717e-01  -2.8940261e+00
   1.8580400e-01  -1.0619807e+01  -5.3423618e-04  -5.8173504e-03  -8.6821776e+02  -4.3922295e-01  -3.1570217e+00
   1.8592900e-01  -1.0727831e+01  -5.8743239e-04  -6.2291553e-03  -8.6019165e+02  -4.0316808e-01  -3.4310538e+00
   1.8605400e-01  -1.0834864e+01  -6.3328697e-04  -6.6743205e-03  -8.5237303e+02  -3.2609806e-01  -3.6866672e+00
   1.8617900e-01  -1.0940932e+01  -6.6823694e-04  -7.1491941e-03  -8.4474150e+02  -2.3172141e-01  -3.9048772e+00
