   0.0000000e+00   2.9374866e+01   2.0070447e+00  -8.9241666e+02   1.0012001e+02
   5.0105485e-04   2.8912230e+01   2.0159343e+00  -8.9470471e+02   1.0657885e+02
   1.0021097e-03   2.8514603e+01   2.0415694e+00  -8.9949902e+02   1.1494788e+02
   1.5031646e-03   2.8104835e+01   2.0431860e+00  -9.0749845e+02   1.2730465e+02
   2.0042194e-03   2.7618753e+01   2.0439651e+00  -9.1518961e+02   1.3912996e+02
   2.5052743e-03   2.7140827e+01   2.1052113e+00  -9.2154502e+02   1.4770966e+02
   3.0063291e-03   2.6641409e+01   2.1422450e+00  -9.2758581e+02   1.5574559e+02
   3.5073840e-03   2.6170553e+01   2.0908749e+00  -9.3167205e+02   1.6156550e+02
   4.0084388e-03   2.5737885e+01   2.0722365e+00  -9.3297190e+02   1.6595375e+02
   4.5094937e-03   2.5270576e+01   2.0620562e+00  -9.3282244e+02   1.7122412e+02
   5.0105485e-03   2.4728767e+01   2.1049587e+00  -9.3377978e+02   1.7915871e+02
   5.5116034e-03   2.4317015e+01   2.1810612e+00  -9.3516020e+02   1.8796839e+02
   6.0126582e-03   2.3947688e+01   2.1779503e+00  -9.3681611e+02   1.9484541e+02
   6.5137131e-03   2.3424224e+01   2.2401309e+00  -9.4003406e+02   1.9937192e+02
   7.0147679e-03   2.2884767e+01   2.3128364e+00  -9.4243256e+02   1.9998739e+02
   7.5158228e-03   2.2418290e+01   2.3555116e+00  -9.4267276e+02   1.9506048e+02
   8.0168776e-03   2.1957324e+01   2.4467625e+00  -9.4093950e+02   1.8566783e+02
   8.5179325e-03   2.1463779e+01   2.4710964e+00  -9.3773883e+02   1.7359070e+02
   9.0189873e-03   2.1022227e+01   2.4871494e+00  -9.3433050e+02   1.6220802e+02
   9.5200422e-03   2.0607791e+01   2.4564818e+00  -9.3460239e+02   1.5734877e+02
   1.0021097e-02   2.0124430e+01   2.4860641e+00  -9.3852194e+02   1.5828567e+02
   1.0522152e-02   1.9637396e+01   2.5870121e+00  -9.4319467e+02   1.6230971e+02
   1.1023207e-02   1.9182450e+01   2.6579433e+00  -9.4953430e+02   1.6968602e+02
   1.1524262e-02   1.8701983e+01   2.7672801e+00  -9.5714572e+02   1.7668104e+02
