   2.4651700e-01   2.3208717e+01   3.7256543e+02
   2.4848131e-01   2.3921626e+01   3.5329552e+02
   2.5044563e-01   2.4596683e+01   3.3402561e+02
   2.5240994e-01   2.5233888e+01   3.1475570e+02
   2.5437425e-01   2.5833241e+01   2.9548579e+02
   2.5633857e-01   2.6394741e+01   2.7621587e+02
   2.5830288e-01   2.6918390e+01   2.5694596e+02
   2.6026719e-01   2.7404186e+01   2.3767605e+02
   2.6223151e-01   2.7852130e+01   2.1840614e+02
   2.6419582e-01   2.8262222e+01   1.9913623e+02
   2.6616013e-01   2.8634462e+01   1.7986631e+02
   2.6812444e-01   2.8968849e+01   1.6059640e+02
   2.7008876e-01   2.9265385e+01   1.4132649e+02
   2.7205307e-01   2.9524068e+01   1.2205658e+02
   2.7401738e-01   2.9744900e+01   1.0278667e+02
   2.7598170e-01   2.9927879e+01   8.3516755e+01
   2.7794601e-01   3.0073006e+01   6.4246843e+01
   2.7991032e-01   3.0180281e+01   4.4976931e+01
   2.8187464e-01   3.0249703e+01   2.5707020e+01
   2.8383895e-01   3.0281274e+01   6.4371077e+00
   2.8580326e-01   3.0274992e+01  -1.2832804e+01
   2.8776758e-01   3.0230859e+01  -3.2102716e+01
   2.8973189e-01   3.0148873e+01  -5.1372628e+01
   2.9169620e-01   3.0029035e+01  -7.0642540e+01
   2.9366052e-01   2.9871345e+01  -8.9912451e+01
   2.9562483e-01   2.9675802e+01  -1.0918236e+02
   2.9758914e-01   2.9442408e+01  -1.2845227e+02
   2.9955345e-01   2.9171161e+01  -1.4772219e+02
   3.0151777e-01   2.8862063e+01  -1.6699210e+02
   3.0348208e-01   2.8515112e+01  -1.8626201e+02
   3.0544639e-01   2.8130309e+01  -2.0553192e+02
   3.0741071e-01   2.7707654e+01  -2.2480183e+02
   3.0937502e-01   2.7247147e+01  -2.4407175e+02
   3.1133933e-01   2.6748787e+01  -2.6334166e+02
   3.1330365e-01   2.6212576e+01  -2.8261157e+02
   3.1526796e-01   2.5638512e+01  -3.0188148e+02
   3.1723227e-01   2.5026596e+01  -3.2115139e+02
   3.1919659e-01   2.4376828e+01  -3.4042130e+02
   3.2116090e-01   2.3689208e+01  -3.5969122e+02
   3.2312521e-01   2.2963736e+01  -3.7896113e+02
   3.2508953e-01   2.2200411e+01  -3.9823104e+02
   3.2705384e-01   2.1399235e+01  -4.1750095e+02
   3.2901815e-01   2.0560206e+01  -4.3677086e+02
   3.3098246e-01   1.9683325e+01  -4.5604078e+02
   3.3294678e-01   1.8768592e+01  -4.7531069e+02
   3.3491109e-01   1.7816007e+01  -4.9458060e+02
   3.3687540e-01   1.6825570e+01  -5.1385051e+02
   3.3883972e-01   1.5797281e+01  -5.3312042e+02
   3.4080403e-01   1.4731139e+01  -5.5239033e+02
   3.4276834e-01   1.3627145e+01  -5.7166025e+02
   3.4473266e-01   1.2485300e+01  -5.9093016e+02
   3.4669697e-01   1.1305602e+01  -6.1020007e+02
   3.4866128e-01   1.0088052e+01  -6.2946998e+02
   3.5062560e-01   8.8326494e+00  -6.4873989e+02
   3.5258991e-01   7.5393950e+00  -6.6800981e+02
   3.5455422e-01   6.2082885e+00  -6.8727972e+02
   3.5651854e-01   4.8393299e+00  -7.0654963e+02
   3.5848285e-01   3.4325191e+00  -7.2581954e+02
   3.6044716e-01   1.9878562e+00  -7.4508945e+02
   3.6241147e-01   5.0534112e-01  -7.6435936e+02
   3.6437579e-01  -1.0150261e+00  -7.8362928e+02
   3.6634010e-01  -2.5732454e+00  -8.0289919e+02
   3.6830441e-01  -4.1693169e+00  -8.2216910e+02
   3.7026873e-01  -5.8032406e+00  -8.4143901e+02
   3.7223304e-01  -7.4750163e+00  -8.6070892e+02
   3.7419735e-01  -9.1846442e+00  -8.7997884e+02
   3.7616167e-01  -1.0932124e+01  -8.9924875e+02
   3.7812598e-01  -1.2717456e+01  -9.1851866e+02
   3.8009029e-01  -1.4540641e+01  -9.3778857e+02
   3.8205461e-01  -1.6401677e+01  -9.5705848e+02
   3.8401892e-01  -1.8300566e+01  -9.7632839e+02
   3.8598323e-01  -2.0237307e+01  -9.9559831e+02
   3.8794755e-01  -2.2211900e+01  -1.0148682e+03
   3.8991186e-01  -2.4224345e+01  -1.0341381e+03
   3.9187617e-01  -2.6274642e+01  -1.0534080e+03
   3.9384048e-01  -2.8362791e+01  -1.0726780e+03
   3.9580480e-01  -3.0488793e+01  -1.0919479e+03
   3.9776911e-01  -3.2652646e+01  -1.1112178e+03
   3.9973342e-01  -3.4854352e+01  -1.1304877e+03
   4.0169774e-01  -3.7093910e+01  -1.1497576e+03
   4.0366205e-01  -3.9371320e+01  -1.1690275e+03
   4.0562636e-01  -4.1686582e+01  -1.1882974e+03
   4.0759068e-01  -4.4039696e+01  -1.2075673e+03
   4.0955499e-01  -4.6430663e+01  -1.2268372e+03
   4.1151930e-01  -4.8859481e+01  -1.2461072e+03
   4.1348362e-01  -5.1326152e+01  -1.2653771e+03
   4.1544793e-01  -5.3830675e+01  -1.2846470e+03
   4.1741224e-01  -5.6373050e+01  -1.3039169e+03
   4.1937656e-01  -5.8953277e+01  -1.3231868e+03
   4.2134087e-01  -6.1571356e+01  -1.3424567e+03
   4.2330518e-01  -6.4227288e+01  -1.3617266e+03
   4.2526949e-01  -6.6921071e+01  -1.3809965e+03
   4.2723381e-01  -6.9652707e+01  -1.4002665e+03
   4.2919812e-01  -7.2422195e+01  -1.4195364e+03
   4.3116243e-01  -7.5229535e+01  -1.4388063e+03
   4.3312675e-01  -7.8074727e+01  -1.4580762e+03
   4.3509106e-01  -8.0957771e+01  -1.4773461e+03
   4.3705537e-01  -8.3878668e+01  -1.4966160e+03
   4.3901969e-01  -8.6837416e+01  -1.5158859e+03
   4.4098400e-01  -8.9834017e+01  -1.5351558e+03
