   0.0000000e+00  -9.8290598e-02   8.4069725e-02  -1.6167773e+00   5.1615090e+00
   5.0057937e-04  -1.0256410e-01   8.6002615e-02  -8.7771763e-01   5.4030412e+00
   1.0011587e-03  -1.0256410e-01   8.6002615e-02   2.6063557e-01   5.7785791e+00
   1.5017381e-03  -9.8290598e-02   8.4069725e-02   1.0458535e+00   6.6220468e+00
   2.0023175e-03  -9.8290598e-02   7.2239921e-02   1.4653066e+00   5.7191582e+00
   2.5028969e-03  -9.8290598e-02   7.4755794e-02   1.5262562e+00   3.0513130e+00
   3.0034762e-03  -9.4017094e-02   8.1840675e-02   1.4842463e+00   4.8247928e+00
   3.5040556e-03  -9.8290598e-02   8.4069725e-02   2.1094160e+00   8.3763417e+00
   4.0046350e-03  -9.8290598e-02   8.4069725e-02   2.8287855e+00   9.3290172e+00
   4.5052144e-03  -9.4017094e-02   8.4069725e-02   3.5091733e+00   8.7223987e+00
   5.0057937e-03  -8.9743590e-02   8.1589244e-02   3.5554458e+00   8.0874759e+00
   5.5063731e-03  -8.1196581e-02   7.7984135e-02   2.3361006e+00   7.3723831e+00
   6.0069525e-03  -8.9743590e-02   7.9290493e-02   8.8481496e-01   6.6602023e+00
   6.5075319e-03  -9.4017094e-02   8.1840675e-02   1.9924352e-01   6.0257902e+00
   7.0081112e-03  -8.9743590e-02   8.1589244e-02   8.2130144e-01   5.5980053e+00
   7.5086906e-03  -8.9743590e-02   8.1589244e-02   1.9861603e+00   5.5997551e+00
   8.0092700e-03  -8.5470085e-02   8.1084043e-02   3.1838723e+00   5.2147071e+00
   8.5098494e-03  -8.5470085e-02   8.1084043e-02   4.0234933e+00   4.6128506e+00
   9.0104287e-03  -8.1196581e-02   7.7984135e-02   4.0788654e+00   4.6382847e+00
   9.5110081e-03  -8.1196581e-02   7.7984135e-02   3.6160014e+00   6.3350867e+00
   1.0011587e-02  -7.6923077e-02   7.4480449e-02   2.6748694e+00   8.1073821e+00
   1.0512167e-02  -7.2649573e-02   7.3088168e-02   1.4021630e+00   8.6285719e+00
   1.1012746e-02  -8.1196581e-02   7.7984135e-02   6.3338347e-01   9.0543540e+00
   1.1513326e-02  -8.1196581e-02   6.5056997e-02   4.8760873e-01   9.5304083e+00
   1.2013905e-02  -7.6923077e-02   5.7692308e-02  -2.1681578e-02   8.3886937e+00
   1.2514484e-02  -7.6923077e-02   6.9337525e-02  -1.0552900e+00   7.2219317e+00
   1.3015064e-02  -7.2649573e-02   7.0512821e-02  -2.1655552e+00   8.6144042e+00
   1.3515643e-02  -7.6923077e-02   6.3781246e-02  -2.8572904e+00   1.0011838e+01
   1.4016222e-02  -9.4017094e-02   7.2239921e-02  -1.5888002e+00   1.1327415e+01
   1.4516802e-02  -9.4017094e-02   7.4755794e-02   1.8363030e+00   1.4098495e+01
   1.5017381e-02  -7.2649573e-02   7.5575808e-02   4.9287328e+00   1.7529933e+01
   1.5517961e-02  -6.8376068e-02   7.8770550e-02   5.6839576e+00   1.8801973e+01
   1.6018540e-02  -7.2649573e-02   8.4799722e-02   3.9452536e+00   1.7460921e+01
   1.6519119e-02  -6.8376068e-02   9.1780904e-02   1.4144615e+00   1.5454204e+01
   1.7019699e-02  -7.2649573e-02   9.1106862e-02  -2.5114400e-01   1.3406417e+01
   1.7520278e-02  -7.6923077e-02   7.9290493e-02  -3.0971496e-01   1.1111119e+01
   1.8020857e-02  -7.6923077e-02   7.6923077e-02   1.4330033e+00   8.0448153e+00
   1.8521437e-02  -7.2649573e-02   7.3088168e-02   3.9752804e+00   5.4379231e+00
   1.9022016e-02  -6.8376068e-02   7.8770550e-02   6.1603968e+00   6.7620941e+00
   1.9522596e-02  -6.4102564e-02   8.6002615e-02   7.5152941e+00   1.0859893e+01
   2.0023175e-02  -5.5555556e-02   8.4069725e-02   8.1107503e+00   1.5891209e+01
   2.0523754e-02  -5.5555556e-02   9.4428973e-02   8.1179447e+00   2.0932710e+01
   2.1024334e-02  -5.5555556e-02   1.1065818e-01   7.6518376e+00   2.3768202e+01
   2.1524913e-02  -4.7008547e-02   1.1975347e-01   6.8215088e+00   2.3883885e+01
   2.2025492e-02  -3.8461538e-02   1.2756249e-01   5.1916677e+00   2.1740543e+01
   2.2526072e-02  -3.8461538e-02   1.2756249e-01   3.0454719e+00   1.8478613e+01
   2.3026651e-02  -4.7008547e-02   1.3152746e-01   1.6064827e+00   1.4980921e+01
   2.3527231e-02  -4.7008547e-02   1.3837842e-01   1.9093350e+00   1.2107662e+01
   2.4027810e-02  -4.2735043e-02   1.3926642e-01   4.3245592e+00   1.2088040e+01
   2.4528389e-02  -3.8461538e-02   1.4261920e-01   8.0421348e+00   1.4794223e+01
   2.5028969e-02  -3.4188034e-02   1.4951159e-01   1.1336562e+01   1.6526918e+01
   2.5529548e-02  -2.9914530e-02   1.4992328e-01   1.3190023e+01   1.7018311e+01
   2.6030127e-02  -1.2820513e-02   1.5504342e-01   1.2611303e+01   1.7744663e+01
   2.6530707e-02   4.2735043e-03   1.5909838e-01   8.7439778e+00   1.9416710e+01
   2.7031286e-02  -4.2735043e-03   1.7140695e-01   3.1347496e+00   2.0762849e+01
   2.7531866e-02  -1.7094017e-02   1.8255168e-01  -1.2550000e+00   2.0686087e+01
   2.8032445e-02  -1.7094017e-02   1.8356181e-01  -3.3252305e+00   1.9945292e+01
   2.8533024e-02  -1.7094017e-02   1.9432701e-01  -2.8696260e+00   1.9018380e+01
   2.9033604e-02  -1.7094017e-02   2.0632663e-01  -1.1566491e+00   1.7947402e+01
   2.9534183e-02  -1.2820513e-02   2.0532843e-01   5.5622425e-01   1.8304061e+01
   3.0034762e-02  -2.1367521e-02   2.1250749e-01   2.5125378e+00   2.0665093e+01
   3.0535342e-02  -1.7094017e-02   2.2187267e-01   3.6025336e+00   2.2996585e+01
   3.1035921e-02  -4.2735043e-03   2.3665917e-01   2.7915882e+00   2.2491362e+01
   3.1536501e-02  -4.2735043e-03   2.4810260e-01   1.4153610e-01   1.9052188e+01
   3.2037080e-02  -4.2735043e-03   2.5106610e-01  -3.1457652e+00   1.4781209e+01
   3.2537659e-02  -1.7094017e-02   2.4710686e-01  -5.0332016e+00   1.2955218e+01
   3.3038239e-02  -2.9914530e-02   2.4232126e-01  -4.2224733e+00   1.2925006e+01
