c11,c12,c13,c14,c15,c16,c21,c22,c23,c24,c25,c26,c31,c32,c33,c34,c35,c36,c41,c42,c43,c44,c45,c46,c51,c52,c53,c54,c55,c56,c61,c62,c63,c64,c65,c66
19.6954,6.577,0.169118,2.44804e-17,5.05539e-16,1.28529e-15,6.577,41.7685,0.110964,1.4444e-16,-3.55133e-23,4.33597e-15,0.169118,0.110964,0.00216271,-3.01998e-16,1.17357e-16,-1.23758e-22,1.4444e-16,3.61099e-16,-2.90572e-17,0.110966,1.17357e-16,-3.63473e-22,1.4444e-16,0.0,-2.87751e-17,-1.54525e-16,0.16912,5.44537e-22,8.8796e-16,-6.65058e-15,4.13995e-17,0.0,-2.12886e-18,6.57706
